Ticker,Date,BOED,OCF/BOED,ROA,CostExpenses/BOED,Stock/Oil ZScore,PGR,Monthly Return
MTDR,2023-06-30,118735.0,6640.9314860824525,2.308724011677517,3249.378868909757,1.14455324308118,15.95,10.793863901212111
CNX,2023-06-30,131672.0,3398.3382951576646,5.566843318363943,1541.5426210583876,-0.24789259269767702,-7.92,22.74266841313216
CRC,2023-06-30,103000.0,1048.5436893203882,2.4871794871794872,4310.679611650486,0.313570514194538,-3.37,21.15257608032899
GPOR,2023-06-30,166536.0,2470.372772253447,3.665771421327185,1213.6895325935534,-0.24841887400408602,8.36,6.814508121162657
TALO,2023-06-30,102000.0,2716.5,0.28461653556104305,3203.774509803922,-0.360702210240376,4.09,21.268924539333014
DMLP,2023-06-30,1501803.0,45.33284325573993,12.933224489795919,7.201343984530594,1.725357054237367,11.65,0.41188662825652306
REPX,2023-06-30,8287.671232876712,10705.05785123967,3.548361828176791,6624.538842975207,0.0018043368559800001,108.75,-4.8721533317163175
REI,2023-06-30,13332.2,6529.025742188086,2.245808655294945,3727.1689593615456,-0.828800451908077,95.23,9.941517736389924
GTE,2023-06-30,27271.0,3194.9690147042647,-0.8267366242415211,4973.855010817352,-1.021635622711367,17.19,32.3828961710849
MXC,2023-06-30,473.0,3416.902748414376,2.558210168228029,5662.84778012685,1.152286787730914,20.33,4.912575474775695
CVX,2022-12-31,2999000.0,16539.51317105702,13.761645887415652,65547.84928309436,0.67319899757233,-3.23,-5.006391623039912
NFG,2022-12-31,21.92,14933348.540145984,2.085934774479484,18452965.328467153,-0.361927480618968,6.51,-7.140596951167231
EOG,2022-12-31,908219.0,12214.014461269804,18.754683232215804,17326.21757527645,0.449497464576314,9.59,-0.13276569896596702
TPL,2022-12-31,9318.0,47987.658295771624,50.87169644882138,11280.854260570937,-0.8744587532668211,14.66,-4.329373012630358
DVN,2022-12-31,299000.0,28528.428093645485,25.847621503158436,9464.882943143813,1.390902829512542,6.64,-6.958217091873846
EXE,2022-12-31,690129.0,5977.14340362454,31.91104215153866,11538.42252680296,0.007161510737959001,44.65346534653465,-11.878776382692529
RRC,2022-12-31,353465.33,5275.606521295879,17.86067355493768,7733.097896758361,-0.58318639031395,1.7000000000000002,4.636299425312882
CNX,2022-12-31,274052.0,4506.495117714886,-1.668398159509418,5375.468889115934,-0.6203908480411771,-1.71,-4.691216795541063
CRC,2022-12-31,112000.0,6160.714285714285,13.208974035795311,17446.428571428572,-0.42913344568723005,-9.0,-5.424044463614263
